ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0042221,response to chemical,190/2001,473/6449,0.40169133192389006,1.2946063965902883,4.463968461010337,7.555887498793121e-6,4.745314587910235e-4,4.1247152319155955e-4,YNL036W/YNL134C/YKR034W/YGR088W/YCR032W/YER132C/YHR055C/YDR406W/YGR008C/YDR420W/YHR008C/YDL168W/YER124C/YGR043C/YBR050C/YAL056W/YHR186C/YHR205W/YJR138W/YHR183W/YCL043C/YJR066W/YFL014W/YEL037C/YKR076W/YNL173C/YCL035C/YFR010W/YNL241C/YBL064C/YLR299W/YFL033C/YOR391C/YIR033W/YNL007C/YGL131C/YLR270W/YGR048W/YDR171W/YNL155W/YDR338C/YKL032C/YKL150W/YNL239W/YJL144W/YOR052C/YKL176C/YNR031C/YDR296W/YJL034W/YNL139C/YMR037C/YLR027C/YJL101C/YOL002C/YJR096W/YHR178W/YLR378C/YFL037W/YML057W/YPL256C/YAL053W/YDL138W/YNR074C/YMR039C/YLR109W/YLR364W/YBR295W/YMR216C/YPL203W/YGR169C-A/YCR093W/YFL061W/YJL048C/YMR175W/YLR256W/YCR081W/YIL147C/YOR363C/YMR176W/YER075C/YMR276W/YDR461W/YCR089W/YJR111C/YIL101C/YDL020C/YAL041W/YCR106W/YML028W/YPL280W/YOR270C/YNL079C/YBR024W/YJL084C/YHL007C/YMR291W/YGL196W/YGR184C/YPL179W/YOR371C/YGL141W/YOR328W/YGR023W/YMR161W/YEL062W/YDR264C/YNL231C/YNR047W/YBR216C/YGR263C/YFL052W/YMR184W/YDR513W/YMR275C/YAL051W/YJR004C/YNL098C/YOR271C/YLR113W/YNL127W/YNL145W/YMR067C/YIL122W/YNL201C/YDL073W/YLR397C/YIL036W/YKL190W/YDR411C/YCL047C/YNL229C/YGL166W/YHR151C/YFL025C/YDR541C/YHL035C/YPL189W/YDR135C/YBR170C/YNL259C/YML029W/YCL052C/YMR322C/YJR086W/YLR452C/YMR058W/YLR386W/YCL058C/YER125W/YML103C/YHR204W/YNR070W/YCR102C/YDR103W/YNR044W/YKL026C/YDR160W/YMR214W/YCL033C/YLR362W/YKR082W/YHR106W/YGL254W/YNL103W/YAL058W/YCL026C-B/YGR154C/YBR182C/YGR271C-A/YGR057C/YOR380W/YKL071W/YNL298W/YPR131C/YPR141C/YFL044C/YEL066W/YBL016W/YAR028W/YLR238W/YPR094W/YDR200C/YNL180C/YMR025W/YPL187W/YGL032C/YPR201W/YKR095W-A/YKL086W,190
GO:0006066,alcohol metabolic process,65/2001,132/6449,0.49242424242424243,1.587028455469235,4.570296228436875,7.742937556030687e-6,4.745314587910235e-4,4.1247152319155955e-4,YNR073C/YGR087C/YGR060W/YML075C/YMR015C/YML087C/YMR145C/YIL053W/YPL201C/YGR175C/YDL168W/YJR159W/YEL070W/YHL032C/YHR007C/YOR374W/YLR134W/YLR056W/YMR170C/YHR072W/YMR296C/YPL028W/YHL029C/YNL037C/YLR153C/YPL061W/YKL150W/YOL086C/YNR043W/YDR050C/YGL001C/YLR410W/YHR079C/YLR100W/YGR144W/YHR190W/YLR044C/YMR303C/YLR450W/YDR017C/YIL155C/YLR228C/YML125C/YOL055C/YOL032W/YLR174W/YER073W/YMR226C/YML070W/YCR105W/YDR081C/YDL085W/YMR202W/YDR315C/YPR121W/YER125W/YGL012W/YMR101C/YNL032W/YFL059W/YHR046C/YMR208W/YOR163W/YFL053W/YJR156C,65
GO:0009060,aerobic respiration,68/2001,140/6449,0.4857142857142857,1.5654030127793246,4.53623496615523,8.720486472694663e-6,5.160122340394498e-4,4.485273804649125e-4,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YPR191W/YOL126C/YJR121W/YGL253W/YPL262W/YLR377C/YMR002W/YER065C/YDR529C/YPL271W/YKL085W/YKL148C/YGR254W/YBL030C/YJL116C/YFL018C/YJL166W/YBR196C/Q0045/YIR031C/YEL039C/YNR001C/YGR240C/YMR030W/YPL075W/YLR164W/YNL071W/YNL037C/Q0105/YOR065W/YMR256C/YDR050C/YGL062W/YMR205C/YDR148C/YNL117W/YCR005C/YJL045W/YBR218C/YBR238C/YOR355W/YPR140W/YGL191W/YLR446W/YFR033C/YOL136C/YMR118C/YOR344C/YFR049W/Q0250/YLR174W/YOR002W/YDR031W/Q0060/YMR081C/YDL021W/Q0275/YMR056C/YOL056W/YOR347C/YKL055C/YMR323W,68
GO:0032787,monocarboxylic acid metabolic process,85/2001,185/6449,0.4594594594594595,1.480786633710172,4.4500618229194275,1.1180456104842027e-5,6.358930868905368e-4,5.527300356544539e-4,YGL055W/YJL052W/YCR012W/YGR087C/YKL152C/YHR174W/YPL095C/YKL060C/YAL038W/YOL126C/YBL015W/YGL253W/YLR377C/YER065C/YKL182W/YGR254W/YMR280C/YMR246W/YFL018C/YHR183W/YOR374W/YLR134W/YBR196C/YIR031C/YMR170C/YNR016C/YCL018W/YOR391C/YIR033W/YGR240C/YPL075W/YGL205W/YJL196C/YKR009C/YIR023W/YPL231W/YMR207C/YNL071W/YLR153C/YPL061W/YOL086C/YEL071W/YDR050C/YOL002C/YFR055W/YMR205C/YHR067W/YNL117W/YLR231C/YCR005C/YIL009W/YOR363C/YLR446W/YLR044C/YPR006C/YMR303C/YML054C/YOL136C/YPL280W/YOR344C/YLR174W/YMR169C/YBR041W/YAL051W/YER073W/YDL021W/YBR112C/YPL275W/YJL097W/YPR002W/YLR118C/YER061C/YER010C/YMR322C/YER015W/YNR033W/YER125W/YOR100C/YJR019C/YOL056W/YLR284C/YOR347C/YKL055C/YAR035W/YMR323W,85
GO:0098661,inorganic anion transmembrane transport,18/2001,24/6449,0.75,2.4171664167916043,4.664913298367159,1.1487579075528345e-5,6.358930868905368e-4,5.527300356544539e-4,YER053C/YPL092W/YLR092W/YBR235W/YHL008C/YOR390W/YCR037C/YIL166C/YKL120W/YLR348C/YMR279C/YJL198W/YCR023C/YJR077C/YML116W/YBR296C/YPR201W/YPL279C,18
GO:0009141,nucleoside triphosphate metabolic process,40/2001,72/6449,0.5555555555555556,1.790493642067855,4.523869729796482,1.2456962058740999e-5,6.680045903999861e-4,5.806419485932894e-4,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YML081C-A/YJR121W/YGL253W/YLR377C/YKL016C/YPL271W/YOL077W-A/YGR254W/YJL116C/YCR026C/YBR196C/YGR240C/YPL075W/YDR322C-A/YBL099W/YLR295C/YDR050C/Q0085/YMR205C/YPR020W/YLR446W/YNR012W/YOL136C/YOR344C/YDL185W/YDL021W/Q0130/YER005W/YOR074C/YOL056W/YBL039C/YBR252W/YOR347C/YMR323W,40
GO:0009144,purine nucleoside triphosphate metabolic process,35/2001,61/6449,0.5737704918032787,1.8491983516438502,4.469359360764584,1.6863821154795356e-5,8.769187000493585e-4,7.622339577781506e-4,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YML081C-A/YJR121W/YGL253W/YLR377C/YKL016C/YPL271W/YOL077W-A/YGR254W/YJL116C/YBR196C/YGR240C/YPL075W/YDR322C-A/YBL099W/YLR295C/YDR050C/Q0085/YMR205C/YPR020W/YLR446W/YOL136C/YOR344C/YDL185W/YDL021W/Q0130/YOL056W/YBR252W/YOR347C/YMR323W,35
GO:0045333,cellular respiration,72/2001,153/6449,0.47058823529411764,1.516653437986889,4.337768281948998,1.9212757379740712e-5,9.597987414607944e-4,8.342748231198292e-4,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YPR191W/YOL126C/YJR121W/YGL253W/YPL262W/YLR377C/YMR002W/YER065C/YDR529C/YPL271W/YKL085W/YKL148C/YGR254W/YBL030C/YJR120W/YJL116C/YFL018C/YJL166W/YBR196C/Q0045/YIR031C/YEL039C/YNR001C/YGR240C/YMR030W/YPL075W/YLR164W/YNL071W/YNL037C/Q0105/YOR065W/YMR256C/YDR050C/YGL062W/YMR205C/YDR148C/YNL117W/YCR005C/YJL045W/YNR074C/YBR218C/YBR238C/YOR355W/YLR256W/YPR140W/YGL191W/YLR446W/YFR033C/YOL136C/YMR118C/YOR344C/YFR049W/Q0250/YLR174W/YOR002W/YDR031W/Q0060/YMR081C/YDL021W/Q0275/YMR056C/YLR154W-C/YOL056W/YOR347C/YKL055C/YMR323W,72
GO:0009205,purine ribonucleoside triphosphate metabolic process,34/2001,59/6449,0.576271186440678,1.8572578117720802,4.436502161942895,1.9576314656834385e-5,9.597987414607944e-4,8.342748231198292e-4,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YML081C-A/YJR121W/YGL253W/YLR377C/YKL016C/YPL271W/YOL077W-A/YGR254W/YJL116C/YBR196C/YGR240C/YPL075W/YDR322C-A/YBL099W/YLR295C/YDR050C/Q0085/YMR205C/YPR020W/YLR446W/YOL136C/YOR344C/YDL185W/YDL021W/Q0130/YOL056W/YOR347C/YMR323W,34
GO:0006195,purine nucleotide catabolic process,24/2001,37/6449,0.6486486486486487,2.09052230641436,4.461617429058583,2.2092049691989186e-5,0.0010530543686514844,9.153343395774469e-4,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YHR202W/YLR446W/YOL136C/YOR344C/YDL021W/YOL056W/YOR163W/YBR252W/YOR347C/YMR323W,24
GO:0034220,monoatomic ion transmembrane transport,82/2001,180/6449,0.45555555555555555,1.4682047864956411,4.27293844264161,2.3513026884050284e-5,0.0010833268662691908,9.416477545721037e-4,YHR094C/YNR072W/YER053C/YPR191W/YML081C-A/YJR121W/YGL008C/YDR345C/YMR319C/YKL016C/YDR529C/YPL271W/YDR536W/YOL077W-A/YEL069C/YLR092W/YBR235W/YKL217W/YJL166W/YLR447C/Q0045/YDR343C/YOL130W/YGR240C/YFL050C/YNL305C/YLR411W/YDR322C-A/YBL099W/YLR295C/YOR390W/Q0105/YOR065W/YMR256C/YNL055C/YGR281W/Q0085/YMR205C/YGR217W/YPR124W/YDL206W/YBR298C/YDL138W/YBR295W/YHR039C-A/YJR106W/YDR270W/YPR020W/YKL175W/YDR342C/YGL191W/YHR092C/YOL027C/YFR033C/YOR270C/YLL015W/YJL129C/YEL027W/YML123C/Q0250/YDL185W/YLR241W/Q0060/YOR271C/YCL005W-A/YCR023C/Q0275/YDR135C/Q0130/YDR205W/YMR058W/YGL255W/YHR175W/YIL114C/YPL036W/YJL093C/YMR054W/YDL245C/YLR138W/YOR079C/YBR296C/YPL279C,82
GO:0009261,ribonucleotide catabolic process,23/2001,35/6449,0.6571428571428571,2.117898193760263,4.447597405895166,2.3989755779853875e-5,0.0010833268662691908,9.416477545721037e-4,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YLR446W/YOL136C/YOR344C/YDL021W/YER005W/YOL056W/YOR163W/YOR347C/YMR323W,23
GO:0009191,ribonucleoside diphosphate catabolic process,22/2001,33/6449,0.6666666666666666,2.148592370481426,4.436539871280871,2.5770656741778987e-5,0.0011339088966382754,9.856145911768105e-4,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YLR446W/YOL136C/YOR344C/YDL021W/YER005W/YOL056W/YOR347C/YMR323W,22
GO:0072521,purine-containing compound metabolic process,86/2001,192/6449,0.4479166666666667,1.443585498917208,4.185029721584242,3.273990860770111e-5,0.0014045420792703775,0.0012208539604503283,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YJR010W/YKL001C/YML081C-A/YJR121W/YGL253W/YML075C/YLR377C/YKL016C/YPL271W/YBR117C/YOL077W-A/YGR254W/YMR246W/YNL141W/YJL116C/YGR043C/YFL018C/YHR183W/YOR374W/YBR196C/YIR031C/YNL241C/YNR001C/YMR170C/YNR016C/YGR240C/YPL075W/YMR207C/YNL071W/YDR322C-A/YLR153C/YBL099W/YPL061W/YLR295C/YNR043W/YDR050C/Q0085/YNL129W/YKL181W/YMR205C/YDR148C/YDL238C/YJL005W/YLR231C/YER099C/YHR202W/YIL009W/YGL037C/YPR020W/YLR446W/YMR315W/YLR450W/YHR074W/YOL136C/YIL155C/YOL061W/YGR204W/YOR344C/YIR028W/YDL185W/YDR399W/YJR133W/YLR174W/YMR169C/YDL021W/YPR021C/YCL047C/YIR027C/YJR105W/YGR010W/Q0130/YGR061C/YJR019C/YOL056W/YMR208W/YOR163W/YBR252W/YJR078W/YOR347C/YMR323W,86
GO:0006163,purine nucleotide metabolic process,65/2001,137/6449,0.4744525547445255,1.5291077089192628,4.1983104215308344,3.5165598976415104e-5,0.0014718089717933737,0.00127932358792247,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YJR010W/YKL001C/YML081C-A/YJR121W/YGL253W/YLR377C/YKL016C/YPL271W/YBR117C/YOL077W-A/YGR254W/YJL116C/YGR043C/YHR183W/YOR374W/YBR196C/YNL241C/YGR240C/YPL075W/YDR322C-A/YBL099W/YPL061W/YLR295C/YDR050C/Q0085/YNL129W/YKL181W/YMR205C/YJL005W/YLR231C/YER099C/YHR202W/YGL037C/YPR020W/YLR446W/YMR315W/YHR074W/YOL136C/YIL155C/YOL061W/YGR204W/YOR344C/YDL185W/YDR399W/YJR133W/YLR174W/YDL021W/YPR021C/YCL047C/YJR105W/YGR010W/Q0130/YGR061C/YOL056W/YOR163W/YBR252W/YJR078W/YOR347C/YMR323W,65
GO:0046942,carboxylic acid transport,41/2001,77/6449,0.5324675324675324,1.7160835166832167,4.2395994329506035,3.790707387137059e-5,0.0015487747324588554,0.0013462236510208554,YJR152W/YNL101W/YGR243W/YJR095W/YDL210W/YMR246W/YKR039W/YKL217W/YKR013W/YEL063C/YGR260W/YOR348C/YPL265W/YBR043C/YNL065W/YOR049C/YJL193W/YGL077C/YHL036W/YPR058W/YGR191W/YHR162W/YIL088C/YEL062W/YCR075C/YJL078C/YOL147C/YKL120W/YCL025C/YLR348C/YBR041W/YLL055W/YOR271C/YCR028C/YPR021C/YEL064C/YGL080W/YKR105C/YMR034C/YKL187C/YAR035W,41
GO:0019725,cellular homeostasis,106/2001,247/6449,0.4291497975708502,1.3831019712815658,4.1176615950801665,3.9366194094860534e-5,0.0015709857922507134,0.0013655299151142568,YER053C/YKR034W/YGL008C/YGL253W/YER132C/YNL142W/YLR023C/YDR089W/YMR105C/YBR050C/YAL056W/YPR194C/YBR235W/YLR447C/YOR381W/YOL130W/YBL064C/YIR033W/YGR240C/YFL050C/YDR492W/YKR021W/YLR214W/YBR043C/YNL055C/YMR304W/YLR410W/YNR021W/YOL002C/YMR205C/YDL206W/YML057W/YGL227W/YDL138W/YLR109W/YBR295W/YPR100W/YHR039C-A/YOR384W/YMR216C/YPL203W/YJR106W/YGR169C-A/YDR270W/YFR003C/YKL175W/YLR446W/YOL152W/YEL065W/YOL027C/YML028W/YDR017C/YOR270C/YLR043C/YLL051C/YBR024W/YJL129C/YJL084C/YEL027W/YOR371C/YGL141W/YGR257C/YDL185W/YHR060W/YDR515W/YER133W/YML016C/YMR021C/YGR038W/YDR436W/YOL158C/YCL005W-A/YHL040C/YJR033C/YNL201C/YKL168C/YKL190W/YDR107C/YDR506C/YNL229C/YGL166W/YDL171C/YJR005C-A/YDR135C/YNL259C/YER113C/YDR202C/YDR205W/YMR058W/YMR244C-A/YCL058C/YER125W/YIL090W/YHR175W/YIL114C/YPL036W/YLR047C/YJL093C/YLR083C/YMR054W/YLR138W/YHR106W/YJR059W/YLR126C/YOR079C/YGR092W,106
GO:0009057,macromolecule catabolic process,193/2001,493/6449,0.39148073022312374,1.2616987652218514,4.05509896842339,4.151137367910293e-5,0.0016189435734850143,0.0014072157058203074,YKR075C/YPL106C/YBR286W/YMR105C/YLR024C/YFR004W/YDR363W-A/YPR103W/YIL123W/YBR101C/YCL043C/YNR067C/YAL005C/YDL079C/YEL037C/YFR010W/YDL007W/YDR457W/YKR042W/YIR033W/YNL007C/YJL172W/YMR247C/YLL024C/YGL131C/YPR042C/YOR261C/YOR003W/YGL048C/YLR270W/YBL105C/YGR048W/YHR200W/YNL155W/YBR212W/YPL002C/YOL038W/YKL204W/YJL144W/YDR394W/YHR027C/YGL011C/YJL034W/YPR122W/YGL222C/YLR192C/YBR158W/YDR293C/YFR017C/YHL048W/YFR052W/YER021W/YER049W/YBR173C/YDR427W/YNL023C/YJR161C/YKL054C/YLR378C/YGL227W/YGR253C/YBL041W/YJR119C/YNL147W/YMR231W/YCR093W/YJL048C/YDR206W/YJR091C/YKR096W/YOL123W/YMR276W/YPL154C/YIL151C/YDR358W/YLR300W/YPL029W/YNL157W/YNL001W/YOR157C/YIL075C/YJL050W/YMR164C/YLR286C/YKL009W/YBR290W/YBR169C/YPL176C/YBR058C/YNL172W/YLR330W/YLR167W/YMR080C/YAL021C/YBR056W/YHL002W/YGL094C/YNL336W/YJL140W/YGR184C/YOR371C/YOR062C/YGL141W/YOR257W/YLR352W/YPR024W/YGR023W/YMR161W/YKL101W/YMR115W/YDR219C/YDR054C/YGR122W/YOR330C/YNL242W/YJL151C/YBR041W/YMR021C/YLR144C/YMR184W/YNL197C/YGR003W/YDR273W/YFL007W/YIL162W/YFL009W/YDL102W/YOL073C/YPL190C/YBR082C/YMR067C/YKR017C/YMR089C/YER146W/YJL208C/YJL149W/YNR075W/YPL009C/YKL023W/YDR411C/YER112W/YCL047C/YGL116W/YFL025C/YPR164W/YKL034W/YOR001W/YLR154C/YLR398C/YBR170C/YML029W/YCL052C/YNL221C/YDR315C/YBL032W/YNL307C/YFL016C/YER125W/YOR166C/YBL084C/YOR190W/YLR363C/YIL161W/YNL112W/YHR204W/YOL115W/YJL087C/YGR066C/YMR214W/YOR042W/YFR021W/YAL058W/YGR271C-A/YHR081W/YLR233C/YGL240W/YKL208W/YHR134W/YPR131C/YLR145W/YPR141C/YCL008C/YFL044C/YGR225W/YNR024W/YKR023W/YDR131C/YKL219W/YAL033W/YNL072W/YGL263W/YHR062C/YDR374C,193
GO:0072523,purine-containing compound catabolic process,28/2001,47/6449,0.5957446808510638,1.9200187140472318,4.2456229759256745,4.628389286159672e-5,0.0016663382275527653,0.0014484120159748918,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YNL141W/YBR196C/YNR001C/YGR240C/YPL075W/YDR050C/YMR205C/YDL238C/YHR202W/YLR446W/YOL136C/YOR344C/YDL021W/YIR027C/YOL056W/YOR163W/YBR252W/YOR347C/YMR323W,28
GO:0072526,pyridine-containing compound catabolic process,23/2001,36/6449,0.6388888888888888,2.059067688378033,4.273640811093248,4.700675686972842e-5,0.0016663382275527653,0.0014484120159748918,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YPR127W/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YHR202W/YLR446W/YOL136C/YOR344C/YDL021W/YOL056W/YOR347C/YMR323W,23
GO:0015850,organic hydroxy compound transport,31/2001,54/6449,0.5740740740740741,1.8501767634701167,4.207649017640662,5.026869485943106e-5,0.0016663382275527653,0.0014484120159748918,YNR072W/YDR536W/YPR115W/YEL069C/YJR120W/YKL217W/YKR013W/YPL006W/YHR155W/YOR011W/YGL077C/YNR055C/YOL113W/YDR326C/YLR228C/YHL007C/YIL013C/YGR257C/YFL042C/YJL078C/YKL120W/YHR080C/YFL054C/YHR001W/YPL189W/YAR042W/YDL245C/YDL046W/YNL298W/YJR150C/YFL040W,31
GO:0009134,nucleoside diphosphate catabolic process,22/2001,34/6449,0.6470588235294118,2.0853984772319722,4.255827392288265,5.169788520851063e-5,0.0016663382275527653,0.0014484120159748918,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YLR446W/YOL136C/YOR344C/YDL021W/YER005W/YOL056W/YOR347C/YMR323W,22
GO:0009154,purine ribonucleotide catabolic process,22/2001,34/6449,0.6470588235294118,2.0853984772319722,4.255827392288265,5.169788520851063e-5,0.0016663382275527653,0.0014484120159748918,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YLR446W/YOL136C/YOR344C/YDL021W/YOL056W/YOR163W/YOR347C/YMR323W,22
GO:0019364,pyridine nucleotide catabolic process,22/2001,34/6449,0.6470588235294118,2.0853984772319722,4.255827392288265,5.169788520851063e-5,0.0016663382275527653,0.0014484120159748918,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YHR202W/YLR446W/YOL136C/YOR344C/YDL021W/YOL056W/YOR347C/YMR323W,22
GO:0050801,monoatomic ion homeostasis,77/2001,170/6449,0.45294117647058824,1.4597789340623806,4.074571636332894,5.281908468147325e-5,0.0016663382275527653,0.0014484120159748918,YGR142W/YER053C/YGL008C/YLR023C/YMR105C/YBR235W/YLR447C/YOR381W/YOL130W/YIR033W/YGR240C/YFL050C/YDR492W/YKR021W/YLR214W/YNR021W/YOL002C/YMR205C/YDL206W/YML057W/YAL053W/YBR295W/YHR039C-A/YOR384W/YMR216C/YJR106W/YGR169C-A/YDR270W/YFR003C/YKL175W/YOL152W/YEL065W/YOL027C/YOR270C/YLL051C/YBR024W/YJL129C/YJL084C/YEL027W/YGR257C/YDL185W/YHR060W/YDR515W/YER133W/YML016C/YMR021C/YDR436W/YOL158C/YCL005W-A/YHL040C/YJR033C/YKL168C/YKL190W/YDR107C/YDR506C/YGL166W/YJR005C-A/YNL259C/YER113C/YDR202C/YJL077C/YDR205W/YMR058W/YMR244C-A/YCL058C/YIL090W/YHR175W/YPL036W/YLR047C/YJL093C/YLR083C/YMR054W/YLR138W/YJR059W/YLR126C/YOR079C/YGR092W,77
GO:0006457,protein folding,64/2001,136/6449,0.47058823529411764,1.516653437986889,4.084176975155401,5.511500527109539e-5,0.0016663382275527653,0.0014484120159748918,YGR142W/YER103W/YPL106C/YBR072W/YLR216C/YHR176W/YPL240C/YOR020C/YDR363W-A/YMR186W/YKL195W/YGR285C/YGR211W/YLL026W/YCL043C/YAL005C/YFL014W/YOR349W/YDR258C/YOR391C/YNL007C/YJR045C/YFR041C/YLL024C/YBR269C/YML130C/YDR171W/YOR288C/YCL045C/YJL034W/YLR259C/YAL053W/YOR027W/YOR232W/YER140W/YIL007C/YKL073W/YKL117W/YML028W/YPL280W/YDR188W/YBR169C/YPL221W/YIL027C/YDR214W/YPR024W/YHR064C/YOR154W/YOR035C/YNL077W/YHR034C/YDR411C/YNR028W/YFL016C/YJL146W/YDL229W/YEL003W/YDR493W/YMR214W/YAL058W/YNL209W/YHR142W/YJL179W/YER007W,64
GO:0015849,organic acid transport,41/2001,78/6449,0.5256410256410257,1.6940824459565091,4.136263799089497,5.623070553578664e-5,0.0016663382275527653,0.0014484120159748918,YJR152W/YNL101W/YGR243W/YJR095W/YDL210W/YMR246W/YKR039W/YKL217W/YKR013W/YEL063C/YGR260W/YOR348C/YPL265W/YBR043C/YNL065W/YOR049C/YJL193W/YGL077C/YHL036W/YPR058W/YGR191W/YHR162W/YIL088C/YEL062W/YCR075C/YJL078C/YOL147C/YKL120W/YCL025C/YLR348C/YBR041W/YLL055W/YOR271C/YCR028C/YPR021C/YEL064C/YGL080W/YKR105C/YMR034C/YKL187C/YAR035W,41
GO:0006096,glycolytic process,21/2001,32/6449,0.65625,2.1150206146926536,4.2407779754954635,5.632145524362494e-5,0.0016663382275527653,0.0014484120159748918,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YLR446W/YOL136C/YOR344C/YDL021W/YOL056W/YOR347C/YMR323W,21
GO:0009137,purine nucleoside diphosphate catabolic process,21/2001,32/6449,0.65625,2.1150206146926536,4.2407779754954635,5.632145524362494e-5,0.0016663382275527653,0.0014484120159748918,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YLR446W/YOL136C/YOR344C/YDL021W/YOL056W/YOR347C/YMR323W,21
GO:0009181,purine ribonucleoside diphosphate catabolic process,21/2001,32/6449,0.65625,2.1150206146926536,4.2407779754954635,5.632145524362494e-5,0.0016663382275527653,0.0014484120159748918,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YLR446W/YOL136C/YOR344C/YDL021W/YOL056W/YOR347C/YMR323W,21
GO:0015698,inorganic anion transport,21/2001,32/6449,0.65625,2.1150206146926536,4.2407779754954635,5.632145524362494e-5,0.0016663382275527653,0.0014484120159748918,YER053C/YPL092W/YLR092W/YBR235W/YHL008C/YOR390W/YIL047C/YCR037C/YML123C/YIL166C/YKL120W/YLR348C/YMR279C/YJL198W/YCR023C/YJR077C/YDR281C/YML116W/YBR296C/YPR201W/YPL279C,21
GO:0046032,ADP catabolic process,21/2001,32/6449,0.65625,2.1150206146926536,4.2407779754954635,5.632145524362494e-5,0.0016663382275527653,0.0014484120159748918,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YLR446W/YOL136C/YOR344C/YDL021W/YOL056W/YOR347C/YMR323W,21
GO:0042026,protein refolding,19/2001,28/6449,0.6785714285714286,2.18696009138288,4.221506548110766,6.441812919915584e-5,0.0018735849102669733,0.0016285546668189802,YER103W/YPL106C/YLR216C/YPL240C/YOR020C/YLL026W/YAL005C/YDR258C/YJR045C/YLL024C/YJL034W/YLR259C/YOR232W/YBR169C/YHR064C/YNL077W/YFL016C/YDL229W/YNL209W,19
GO:0009166,nucleotide catabolic process,25/2001,41/6449,0.6097560975609756,1.9651759486110603,4.1580608189525865,6.884235107453041e-5,0.00196889124073157,0.0017113966925019226,YJL052W/YCR012W/YKL152C/YHR174W/YKL060C/YAL038W/YGL253W/YLR377C/YGR254W/YBR196C/YGR240C/YPL075W/YDR050C/YMR205C/YHR202W/YLR446W/YOL136C/YOR344C/YDL021W/YER005W/YOL056W/YOR163W/YBR252W/YOR347C/YMR323W,25
